period,gdp,reserve,short_ex_debt,bank_capital,bank_asset,bank_dep,bank_loan,sbank_capital,sbank_asset,nbank_rc,nbank_cd,hcredit,hc1975_lbond,hc1975_sbond,hc1975_loan,hc1975_gov,hc2002_bond,hc2002_loan,hc2002_gov,hc2008_bond,hc2008_loan,hc2008_gov,ldr_hl,cc1975_lbond,cc1975_sbond,cc1975_loan,cc1975_gov,cc2002_bond,cc2002_loan,cc2002_gov,cc2008_bond,cc2008_loan,cc2008_gov,ldr_cp,kb_hp,kb_hp_mt,kb_hp_se,bcs_ap,bcs_ap_mt,bcs_ap_se,uhi_se,uhi_ic,uhi_gg,cd91,ms91,cp91,call,kb10y,ub10y,kb3y,ms1y,cbaa3y,fiaa3y,kospi,kospi2,kosbank,krxbank,er,kossecu,krxsecu,kosins,krxins,kosdaq,gdp_growth,cei,ipi,ffr,us_cds_diff,us_cps_diff,dow,vix,move,epu,epu_tp,esi,nsi,cd_sp,cp_sp,tp_sp_neg,post_kosbank,stockbank,post_kossecu,stocksecu,post_kosins,stockins,bank_gv,secu_gv1,ins_gv1,secu_gv2,ins_gv2,cr_sp,stock_ret,stock_gv,er_gv,res_sdebt,res_sdebt_neg,bank_lev,bank_lev_diff,bank_ldr,bank_ldr_diff,sbank_lev,sbank_lev_diff,nbank_ratio,nbank_ratio_diff,hc1975,hc2002,hc2008,hc2,hc2_gdp,hc_gdp_diff,cc1975,cc2002,cc2008,cc,cc_gdp,cc_gdp_diff,kb_hp_pchg,kb_hp_mt_pchg,kb_hp_se_pchg,bcs_ap_pchg,bcs_ap_mt_pchg,bcs_ap_se_pchg,uhi_se_pchg,uhi_ic_pchg,uhi_gg_pchg,cd_sp_diff,cp_sp_diff,sr_sp,sr_sp_diff,tp_sp_neg_diff,cb_kb_diff,fi_kb,fi_kb_diff,stock_cmax,kosdaq_cmax,dow_cmax,bank_mv,secu_mv1,secu_mv2,secu_mv,ins_mv1,ins_mv2,ins_mv,er_mv,gdp_growth_neg,cei_growth_neg,ipi_growth_neg,epu_pchg,epu_tp_pchg,esi_pchg_neg,nsi_pchg_neg,nonbank_gv
2001-05,182686.3,93634283.0,37977.3,31134848.0,529198510.0,415301.9,326466.0,1520343.0,21276990.0,567499.4,248279.3,1035889.5,0.0,0.0,316813.8,1896.7,0.0,1151947.3,10178.1,0.0,1513025.9,55466.6,0.6,34217.8,170064.8,309290.9,2305.1,348896.9,810209.9,13991.2,276757.2,1081563.3,44330.7,1.1,39.9070522913831,34.1830232213333,32.570622631352,149.0093537222375,148.7759996486505,149.6319646708968,721.5,1695.5,9454.5,5.855,5.705454545454545,6.043636363636364,4.979047619047619,7.571818181818182,5.374913043478261,6.458636363636364,6.120909090909091,7.6463636363636365,8.067272727272726,600.7336363636364,75.13181818181819,116.96333333333334,226.1514285714286,1298.4560000000001,1401.4645454545455,723.8555,2660.4222727272727,1541.2038095238095,822.1227272727273,1.5,99.8,56.8,4.219130434782608,1.0325,-0.2681818181818182,11004.956363636364,22.944090909090907,105.11782608695653,100.43,24.4,99.1,100.87,0.14954545454545531,1.064588744588745,-0.3377272727272729,754.2703759398496,351.44194432016036,690.2566666666667,463.3497570582942,1558.6672727272728,231.14004542787504,7.916604403400567,15.147868469304182,10.317380451750173,14.852806183292497,10.20325850143379,1.1877272727272725,0.16633762148642772,7.123278129934962,2.4114910446371702,2465.5329104491366,-2382.6521492463457,16.996983894059802,0.2746719013642327,78.60932011146589,2.4088855074341353,13.99486168581695,1.7959660421573762,1.0,0.0,318710.5,1162125.4000000001,1567553.5999999999,348887.7709756711,0.49362110759822664,0.012265641417363415,515878.6,1173098.0,1395926.5000000002,504515.82868727134,0.717903428515089,-0.0744049399433675,0.005291005291005568,0.007957559681697424,0.0064494229463680774,0.0029258990518441497,0.004231592951804641,0.005696444507562903,-0.020028527669867846,-0.00019386230667317594,-0.00027482936435530014,-0.0005897129186600569,-1.2868279220779213,2.196905138339921,-0.25973495670995694,0.012294372294371803,-0.05111057947900022,1.6086363636363625,-0.1099498746867168,-0.6123811471522739,-0.32314190767809925,-0.9755069543715661,0.11693605211406558,0.2168044615979223,0.21680446159792272,0.21680446159792272,0.13474047385071555,0.13474047385071555,0.13474047385071555,0.031919657339638946,-1.0,0.004301786896095505,-0.007893139040680008,0.03324762833584538,-0.05620003606419455,0.0006289913528265134,-0.0009645548350755151,1.295499478382582
2001-06,182686.3,94255502.0,37977.3,25306929.0,532695341.0,420905.5,327692.8,963477.0,21111272.0,568177.9,243450.4,1035889.5,0.0,0.0,316813.8,1896.7,0.0,1151947.3,10178.1,0.0,1513025.9,55466.6,0.6,34217.8,170064.8,309290.9,2305.1,348896.9,810209.9,13991.2,276757.2,1081563.3,44330.7,1.1,40.2385750518515,34.6132064758128,32.9915153691329,149.0093537222375,148.7759996486505,149.6319646708968,721.5,1695.5,9454.5,5.6485,5.413200000000001,5.704,4.9795,7.151000000000001,5.260761904761905,6.047,5.8031999999999995,7.1276,7.4408,602.9305,74.363,124.107,264.007,1293.828,1377.641,723.8555,3013.6915,1541.2038095238095,790.795,1.5,99.8,56.4,3.9514285714285715,1.0325,-0.2642857142857143,10767.198095238095,20.94047619047619,97.50857142857143,86.39,48.6,99.1,100.87,0.23529999999999962,0.7244999999999999,-0.24380000000000024,754.2703759398496,372.90665493809,690.2566666666667,455.4732581240663,1558.6672727272728,261.832415611794,8.716514179214592,14.942294275932724,13.86136298393968,14.645922673917031,13.024988537742685,1.0806000000000004,0.23991606596725834,7.790922564726553,2.248404630443886,2481.8905504077434,-2360.420526995854,21.049386948530973,-0.13983914020791488,77.85424519280456,1.015068622991521,21.9115474474222,1.6323456333237694,1.0,0.0,318710.5,1162125.4000000001,1567553.5999999999,348887.7709756711,0.49836933805883765,-0.0009343364966766243,515878.6,1173098.0,1395926.5000000002,504515.82868727134,0.7206765054560041,-0.061905912390254114,0.0066666666666663765,0.009210526315790224,0.00809443507588492,0.0029258990518441497,0.004231592951804641,0.005696444507562903,-0.020028527669867846,-0.00019386230667317594,-0.00027482936435530014,-0.0005897129186600569,-1.6992142857142865,1.8902380952380957,-0.25973495670995694,0.012294372294371803,-0.05111057947900022,1.3938000000000006,-0.1099498746867168,-0.6061146974439227,-0.3108282941283183,-0.9544314646905498,0.11173018233847058,0.21420072079936367,0.21420072079936406,0.21420072079936406,0.12481912582511652,0.12481912582511649,0.12481912582511649,0.02806683954425249,-1.0,0.0029910269192422456,-0.010843373493975905,-0.03000400434757744,-0.11934785377658885,0.0006289913528265134,-0.0009645548350755151,1.7147171740205098
2001-07,186342.4,97059397.0,37296.7,32621728.0,534291674.0,423459.3,332631.7,1014617.0,21258310.0,583004.3,245681.0,1035889.5,0.0,0.0,335878.6,2041.5,0.0,1151947.3,10178.1,0.0,1513025.9,55466.6,0.6,34924.0,175606.8,314716.1,2361.5,348896.9,810209.9,13991.2,276757.2,1081563.3,44330.7,1.1,40.7358591925541,35.2419358477444,33.5419135646925,149.0093537222375,148.7759996486505,149.6319646708968,721.5,1695.5,9454.5,5.322380952380952,5.158333333333333,5.427142857142857,4.788095238095238,6.828095238095237,5.209863636363637,5.753333333333334,5.464583333333334,6.84875,6.978333333333333,554.1138095238096,68.33380952380952,120.9095238095238,257.21190476190475,1302.596,1187.5461904761905,723.8555,2894.041904761905,1541.2038095238095,699.1904761904761,1.3,99.2,56.1,3.776818181818182,1.0325,-0.1657142857142857,10444.500476190477,22.316190476190474,94.41,102.13,49.25,99.1,100.87,0.16404761904761855,0.6390476190476191,-0.2887500000000003,754.2703759398496,363.2991376309706,690.2566666666667,392.6244446477809,1558.6672727272728,251.43714371745318,8.15798411170168,14.740936428677696,12.191020926704201,14.443559856373994,11.914814161648708,1.095416666666666,0.3020948352478421,7.65369051931189,1.9730359079879851,2602.3588413988373,-2461.4499187672636,16.378398900266717,-1.4846166526680626,78.5510437484783,-0.3008032935398717,20.952053829178894,2.5344738724762053,1.0,0.0,337920.1,1162125.4000000001,1567553.5999999999,369916.2420343098,0.5045626460001772,0.006873834202661133,527608.3999999999,1173098.0,1395926.5000000002,515987.2674469639,0.7207444741625189,-0.0498369353364877,0.007319623562216604,0.01075619295958341,0.010371361659417877,0.0029258990518441497,0.004231592951804641,0.005696444507562903,-0.020028527669867846,-0.00019386230667317594,-0.00027482936435530014,-0.0005897129186600569,-1.7372523809523814,1.6182316017316003,-0.25973495670995694,0.012294372294371803,-0.05111057947900022,1.2249999999999988,-0.1099498746867168,-0.5569722346424223,-0.27482240401754215,-0.9258267377712983,0.09462164421871311,0.15344226973499153,0.15344226973499211,0.15344226973499211,0.11875078583322879,0.11875078583322878,0.11875078583322878,0.02140191222091735,-1.5,0.0023333333333332984,-0.008343265792610133,-0.08740011205142562,0.12409603702632332,0.0006289913528265134,-0.0009645548350755151,1.5142862502493497
2001-08,186342.4,99024887.0,37296.7,33047133.0,538811342.0,431751.5,337311.9,1016829.0,21718210.0,591350.7,246658.3,1035889.5,0.0,0.0,335878.6,2041.5,0.0,1151947.3,10178.1,0.0,1513025.9,55466.6,0.6,34924.0,175606.8,314716.1,2361.5,348896.9,810209.9,13991.2,276757.2,1081563.3,44330.7,1.1,41.5232257486666,36.2677574545801,34.416075404699,149.0093537222375,148.7759996486505,149.6319646708968,721.5,1695.5,9454.5,4.917272727272728,4.8076923076923075,4.999545454545455,4.5618181818181816,6.287272727272727,4.961826086956521,5.157272727272727,5.050000000000001,6.365,6.375,567.6463636363636,70.08818181818182,132.0490909090909,305.3272727272727,1285.3884615384616,1303.3781818181817,723.8555,2893.2672727272725,1541.2038095238095,685.8954545454545,1.3,99.0,57.3,3.65695652173913,1.0325,-0.21869565217391304,10314.682608695653,21.86173913043478,94.75217391304349,84.29,60.01,99.1,100.87,0.10958041958042042,0.4377272727272734,-0.10727272727272652,754.2703759398496,396.77040600872505,690.2566666666667,430.92061505177975,1558.6672727272728,251.36984294136576,7.697591833379729,14.543727726664377,9.766349385656067,14.245641630483211,9.999046738608861,1.207727272727273,0.21235919890311317,7.341914868843215,1.8453468671794218,2655.05760563267,-2465.5329104491366,16.304329395230745,0.0035096503011295965,78.12639909762909,0.26940672147875944,21.358763371225642,3.431097695770511,1.0,0.0,337920.1,1162125.4000000001,1567553.5999999999,369916.2420343098,0.5109299686492381,0.01421289329630765,527608.3999999999,1173098.0,1395926.5000000002,515987.2674469639,0.7211220767053567,-0.03849375565811597,0.009342560553633028,0.013866494679136698,0.013576158940397098,0.0029258990518441497,0.004231592951804641,0.005696444507562903,-0.020028527669867846,-0.00019386230667317594,-0.00027482936435530014,-0.0005897129186600569,-1.6982867132867137,1.3254466403162057,-0.25973495670995694,0.012294372294371803,-0.05111057947900022,1.2177272727272728,-0.1099498746867168,-0.5712716958315549,-0.26959668951717086,-0.9143193561553805,0.1018326237925831,0.14892934590505877,0.14892934590505938,0.14892934590505938,0.119676188209292,0.11967618820929198,0.11967618820929198,0.02090201754954724,-1.5,0.0003341129301703827,-0.0005910165484634966,-0.06636724934569782,-0.21352290272774055,0.0006289913528265134,-0.0009645548350755151,1.1873379681796248
2001-09,186342.4,100083950.0,37296.7,25335174.0,546662799.0,441296.9,344439.4,1018883.0,22060462.0,602676.2,245758.6,1035889.5,0.0,0.0,335878.6,2041.5,0.0,1151947.3,10178.1,0.0,1513025.9,55466.6,0.6,34924.0,175606.8,314716.1,2361.5,348896.9,810209.9,13991.2,276757.2,1081563.3,44330.7,1.1,42.1862712696033,37.0288509048131,35.0636026935927,149.0093537222375,148.7759996486505,149.6319646708968,721.5,1695.5,9454.5,4.6659999999999995,4.573181818181818,4.7945,4.2795000000000005,6.1975,4.729947368421053,4.8895,4.774545454545454,6.167272727272728,6.227727272727273,504.04449999999997,62.2145,119.08250000000001,285.864,1293.6960000000001,1077.472,723.8555,2560.5885,1541.2038095238095,544.26,1.3,99.4,57.6,2.9945,1.0325,-0.026874999999999986,9042.560666666666,35.065333333333335,115.66300000000001,188.06,148.07,99.1,100.87,0.09281818181818124,0.5149999999999997,-0.11495454545454553,754.2703759398496,357.80944456529534,690.2566666666667,356.2319082964676,1558.6672727272728,222.46639124899818,7.65095711020945,14.350601927194887,7.826025951936385,14.0520929935338,8.369277995959893,1.277772727272728,0.1922932193316942,6.938063746243733,1.7671581924770245,2683.4532277654594,-2481.8905504077434,21.577226941484593,0.32917990103869244,78.05162465451264,1.236624547456742,21.65161456222157,4.29742637800695,1.0,0.0,337920.1,1162125.4000000001,1567553.5999999999,369916.2420343098,0.517465749546451,0.021097316945507594,527608.3999999999,1173098.0,1395926.5000000002,515987.2674469639,0.7218005260799103,-0.027853850816184744,0.013369900582791194,0.020038167938930984,0.01862136556680838,0.0029258990518441497,0.004231592951804641,0.005696444507562903,-0.020028527669867846,-0.00019386230667317594,-0.00027482936435530014,-0.0005897129186600569,-1.5610869565217396,1.4675526315789469,-0.25973495670995694,0.012294372294371803,-0.05111057947900022,1.3382272727272726,-0.1099498746867168,-0.5070952334376629,-0.21392574227489872,-0.8015552742042288,0.0927266608771106,0.1563250837111346,0.15632508371113518,0.15632508371113518,0.1261748352934487,0.12617483529344867,0.12617483529344867,0.017431453732973362,-1.5,-0.0,-0.00295333727111613,-0.055857414777643166,0.29128834355828204,0.0006289913528265134,-0.0009645548350755151,0.9060493768443336
2001-10,192150.6,100474334.0,33738.9,31543568.0,547359183.0,440329.1,349938.3,1079743.0,21796897.0,604313.9,246114.5,1035889.5,0.0,0.0,350477.4,1895.6,0.0,1151947.3,10178.1,0.0,1513025.9,55466.6,0.6,34272.6,173944.8,308834.3,1631.1,348896.9,810209.9,13991.2,276757.2,1081563.3,44330.7,1.1,42.3934729948961,37.1612149831145,35.1283554224821,149.0093537222375,148.7759996486505,149.6319646708968,721.5,1695.5,9454.5,4.3534999999999995,4.245454545454546,4.5305,4.004,6.5424999999999995,4.545521739130435,4.743,4.423636363636364,6.1477272727272725,6.1018181818181825,523.2745,64.4635,124.968,306.6585,1302.6041666666667,1131.2604999999999,723.8555,2875.3585,1541.2038095238095,602.37,1.5,99.8,57.9,2.4982608695652173,1.0325,-0.2168181818181818,9220.750869565218,32.72130434782609,109.27565217391304,173.14,99.36,99.1,100.87,0.10804545454545345,0.5265000000000004,-0.3193636363636365,754.2703759398496,375.49371795549996,690.2566666666667,374.01536809811864,1558.6672727272728,249.81391154499542,8.107919851671497,14.161493721436191,9.981156676698374,13.862840010582044,9.976344540993965,1.4047272727272722,0.04540869006833692,8.076803677131347,1.6905884555820736,2977.9967337405783,-2602.3588413988373,17.352481589907647,-1.960831907580637,79.47199038173947,-0.1479269750192742,20.18711582293194,4.932917025973886,1.0,0.0,352373.0,1162125.4000000001,1567553.5999999999,385737.62245677557,0.5214598113702996,0.025822263181637495,518682.79999999993,1173098.0,1395926.5000000002,507258.2632189709,0.7131910480111129,-0.02533791357968651,0.01589986468200255,0.022762706579357195,0.020525978191148653,0.0029258990518441497,0.004231592951804641,0.005696444507562903,-0.020028527669867846,-0.00019386230667317594,-0.00027482936435530014,-0.4214783549783565,-1.3214999999999995,1.9969782608695645,-0.25973495670995694,0.5015887445887444,0.7056796536796535,1.3588181818181821,0.23977056277056175,-0.525426284559207,-0.2367663421418637,-0.8173505010442724,0.08565508357370681,0.15563824842503454,0.1556382484250351,0.1556382484250351,0.12652772460909475,0.12652772460909473,0.12652772460909473,0.01176051064046157,-1.3,0.0013368983957218195,-0.007067137809187329,0.3726769546570874,0.6301152920309134,0.0006289913528265134,-0.0009645548350755151,1.1358728204733166
2001-11,192150.6,101653126.0,33738.9,29952242.0,558139266.0,446812.5,357864.6,1051270.0,22083961.0,602039.2,247483.6,1035889.5,0.0,0.0,350477.4,1895.6,0.0,1151947.3,10178.1,0.0,1513025.9,55466.6,0.6,34272.6,173944.8,308834.3,1631.1,348896.9,810209.9,13991.2,276757.2,1081563.3,44330.7,1.1,42.5592343751303,37.2604880418405,35.2254845158161,149.0093537222375,148.7759996486505,149.6319646708968,721.5,1695.5,9454.5,4.537727272727273,4.504583333333334,4.659545454545455,3.982727272727273,6.882272727272727,4.624363636363636,5.3540909090909095,4.89875,6.623333333333334,6.609999999999999,604.920909090909,75.19772727272726,145.23,380.0245454545455,1284.003846153846,1408.3704545454545,723.8555,3488.7904545454544,1541.2038095238095,681.8136363636363,1.5,100.1,58.4,2.0940909090909092,1.0325,-0.1085,9721.819523809523,26.63095238095238,130.63363636363636,130.58,106.3,99.1,100.87,0.03314393939393945,0.6768181818181822,-0.45534090909090974,754.2703759398496,436.3753333547569,690.2566666666667,465.63297664448896,1558.6672727272728,303.10946965772877,8.007102626665127,13.976338710581679,9.686010452386775,13.67780978546595,9.911667726643584,1.2692424242424245,-0.10935241013202068,7.9053142370544585,1.673858313708401,3012.9353950484456,-2655.05760563267,18.634306774097244,0.5949799153819164,80.09279060008392,-0.7989980107356445,21.00693542096702,4.368087280052652,1.0,0.0,352373.0,1162125.4000000001,1567553.5999999999,385737.62245677557,0.5255156800827078,0.030425022347658592,518682.79999999993,1173098.0,1395926.5000000002,507258.2632189709,0.7047533002514417,-0.023010825431287518,0.013320013320013535,0.017682926829268197,0.015399120050283654,0.0029258990518441497,0.004231592951804641,0.005696444507562903,-0.020028527669867846,-0.00019386230667317594,-0.00027482936435530014,-0.3969278309409896,-1.1666083916083916,2.2579090909090906,-0.25973495670995694,-0.13476674641148279,0.2345534290271143,1.25590909090909,-0.17772727272727362,-0.6129183560961728,-0.26799229826229887,-0.861766484232361,0.09120412753848295,0.1553672441441235,0.15536724414412406,0.15536724414412406,0.12378396589919283,0.12378396589919274,0.12378396589919274,0.010062991417759144,-1.3,0.0026773761713522193,-0.010526315789473717,0.189622943815424,0.1947305016904366,0.0006289913528265134,-0.0009645548350755151,1.1025255969289112
2001-12,192150.6,102821378.0,33738.9,26308010.0,558147455.0,455630.5,357383.5,991241.0,22526521.0,594255.1,244224.4,1035889.5,0.0,0.0,350477.4,1895.6,0.0,1151947.3,10178.1,0.0,1513025.9,55466.6,0.6,34272.6,173944.8,308834.3,1631.1,348896.9,810209.9,13991.2,276757.2,1081563.3,44330.7,1.1,42.8907571355987,37.6244892571694,35.7111299824864,149.0093537222375,148.7759996486505,149.6319646708968,1771.0,329.0,7260.0,4.846500000000001,4.681111111111111,4.979,3.9535000000000005,7.011,5.047761904761905,5.9295,5.342222222222222,6.945555555555555,7.039444444444444,667.3335,83.12052631578948,161.701,431.08450000000005,1289.66,1675.324,723.8555,4029.751,1541.2038095238095,712.595,1.5,99.7,57.2,1.8090476190476192,1.0325,-0.008999999999999998,9979.8785,23.72,146.68380952380954,117.24,130.77,99.1,100.87,0.1653888888888897,1.0254999999999996,-0.5872777777777776,754.2703759398496,485.86605920813565,690.2566666666667,553.8926909793214,1558.6672727272728,350.1086420571059,8.56735126729404,13.795073382500842,13.730436306324552,13.496930432559335,12.954123307275767,1.016055555555555,-0.275729569613429,8.582806887576174,1.6435866970943858,3047.561657315443,-2683.4532277654594,21.215875127005045,2.1535720305840016,78.43713272048294,-1.1152579606000472,22.725574305340476,5.895514397280644,1.0,0.0,352373.0,1162125.4000000001,1567553.5999999999,385737.62245677557,0.5296315076820108,0.03490970356181178,518682.79999999993,1173098.0,1395926.5000000002,507258.2632189709,0.69648367981769,-0.02086573301837158,0.008215576733486385,0.008987417615338611,0.007737542556484289,0.0029258990518441497,0.004231592951804641,0.005696444507562903,-0.020028527669867846,-0.00019386230667317594,-0.00027482936435530014,-0.29197953216374284,-0.8033000000000006,1.9632380952380952,-0.04601587301587351,-0.5329619883040939,-0.2517339181286564,1.1099444444444444,-0.39837134502924076,-0.6927461001257593,-0.2800911592187217,-0.8846414796065939,0.09598500572912505,0.1701824007747128,0.17018240077471333,0.17018240077471333,0.12697106182882542,0.12697106182882537,0.12697106182882537,0.010309848114407709,-1.3,0.0013422818791946067,-0.0063657407407407,0.10390805629755984,0.15056596409055434,0.0006289913528265134,-0.0009645548350755151,1.559813111792499
2002-01,189348.1,104302472.0,37699.2,29795395.0,555177806.0,461604.9,383082.6,1080343.0,22697576.0,593404.9,214423.9,1035889.5,0.0,0.0,378894.1,2151.6,0.0,1151947.3,10178.1,0.0,1513025.9,55466.6,0.6,32146.1,171238.8,327129.6,1371.8,348896.9,810209.9,13991.2,276757.2,1081563.3,44330.7,1.1,44.0096464521795,38.9481300401832,37.0385609247184,149.0093537222375,148.7759996486505,149.6319646708968,820.0,51.0,6227.0,4.789090909090909,4.561764705882353,4.891818181818182,3.955909090909091,7.101363636363636,4.9915652173913045,6.08590909090909,5.275882352941176,6.931764705882353,7.051764705882353,738.9940909090909,92.53363636363636,200.37318181818182,521.2522727272727,1317.603846153846,1832.019090909091,723.8555,4646.044090909091,1541.2038095238095,752.2454545454547,2.8,100.1,59.4,1.7391304347826086,1.0325,-0.030476190476190476,9923.802380952382,22.252857142857142,122.41695652173914,116.84,91.46,99.1,100.87,0.22732620320855634,0.9359090909090906,-0.810026737967914,754.2703759398496,602.0650968206459,690.2566666666667,605.6989478985117,1558.6672727272728,403.6527784485004,8.168956491721783,13.61763508889203,13.498016298671041,13.320131049288653,12.81081988284496,0.8458556149732628,-0.26319912186876215,8.228462187392864,1.6495157741234916,2766.7025294966475,-2977.9967337405783,18.63300708045656,-2.1929760453230713,82.98928369261243,-0.24862933433969658,21.00960158023887,-14.955276833588169,1.0,0.0,381045.69999999995,1162125.4000000001,1567553.5999999999,417125.2121058587,0.5402565043325834,0.04053679471534516,531886.3,1173098.0,1395926.5000000002,520170.9421788511,0.6976565388921702,-0.017325213909554327,0.005541069100391649,0.0053444180522570495,0.006142506142506221,0.0029258990518441497,0.004231592951804641,0.005696444507562903,-0.020028527669867846,-0.00019386230667317594,-0.00027482936435530014,-0.34452843338292194,-0.6498803827751196,2.109798418972331,0.598297274807571,-0.8188237304491173,-0.7496080441746074,0.9658556149732629,-0.7300842346507972,-0.8158889415695203,-0.2956760872313875,-0.9009752065512338,0.11403007230024914,0.14470509968408893,0.14470509968408946,0.14470509968408946,0.12217780329586317,0.1221778032958631,0.1221778032958631,0.013658368854200392,-1.5,-0.002016129032258007,0.0023001725129383477,-0.14400748302086297,-0.048907358719927685,0.0006289913528265134,-0.0009645548350755151,1.5150930013749908
2002-02,189348.1,105092240.0,37699.2,30523663.0,570000910.0,472909.0,392095.3,1083530.0,23108564.0,596317.1,212670.8,1035889.5,0.0,0.0,378894.1,2151.6,0.0,1151947.3,10178.1,0.0,1513025.9,55466.6,0.6,32146.1,171238.8,327129.6,1371.8,348896.9,810209.9,13991.2,276757.2,1081563.3,44330.7,1.1,45.1285357687603,40.2386798036217,38.2688627736164,149.0093537222375,148.7759996486505,149.6319646708968,513.0,39.0,4053.0,4.533529411764706,4.2829999999999995,4.62764705882353,3.9764705882352938,6.9929411764705875,4.9003,5.9141176470588235,4.988,6.720000000000001,6.734999999999999,774.4176470588236,96.79176470588236,202.0329411764706,518.3058823529412,1318.7190476190476,1831.6423529411766,723.8555,4816.321176470588,1541.2038095238095,756.7411764705882,2.8,100.6,59.9,1.7454999999999998,1.0325,0.05421052631578947,9891.046842105265,22.87578947368421,112.8335,87.6,33.81,99.1,100.87,0.2505294117647061,0.6511764705882359,-0.926117647058823,754.2703759398496,607.0522072197504,690.2566666666667,605.5743914504204,1558.6672727272728,418.4466153876506,9.848440515103993,13.443962022953778,15.995171157160796,13.14734168943574,14.875783665811076,0.8058823529411772,-0.3050549454688942,8.107331591136056,1.927769509955439,2787.65172735761,-3012.9353950484456,18.674066412016145,0.8990165876648994,82.91136349699414,0.659364796979915,21.327110463023637,7.247744275432231,1.0,0.0,381045.69999999995,1162125.4000000001,1567553.5999999999,417125.2121058587,0.5504522603521583,0.046003887097357476,531886.3,1173098.0,1395926.5000000002,520170.9421788511,0.6983669490341242,-0.01401053451907952,0.01264181523500807,0.015948021264028167,0.0180097680097675,0.0029258990518441497,0.004231592951804641,0.005696444507562903,-0.020028527669867846,-0.00019386230667317594,-0.00027482936435530014,-0.050303921568627175,-0.4503235294117638,2.092641176470588,0.7916911764705876,-1.047950980392156,-0.564700980392157,0.820882352941176,-0.9817843137254902,-0.8837449569334446,-0.29744316666014536,-0.8980013536624334,0.11918106310215698,0.14829243434554681,0.14829243434554734,0.14829243434554734,0.11768019225389822,0.11768019225389814,0.11768019225389814,0.011576902187884052,-1.5,-0.0036887994634473564,-0.008645533141210304,-0.13374192322310896,-0.023481853580239687,0.0006289913528265134,-0.0009645548350755151,1.8192040437944574
2002-03,189348.1,106091936.0,37699.2,28673871.0,579126698.0,478356.3,404983.1,1087882.0,23836456.0,606654.2,214052.8,1035889.5,0.0,0.0,378894.1,2151.6,0.0,1151947.3,10178.1,0.0,1513025.9,55466.6,0.6,32146.1,171238.8,327129.6,1371.8,348896.9,810209.9,13991.2,276757.2,1081563.3,44330.7,1.1,46.1645443952241,41.3637744691835,39.3049064358463,149.0093537222375,148.7759996486505,149.6319646708968,401.0,22.0,2440.0,4.6415,4.5529166666666665,4.775,3.9915,7.1815,5.280047619047619,6.3115000000000006,5.27125,6.915833333333333,7.03875,864.6635,107.8365,207.2325,528.4480000000001,1322.5079999999998,2114.7485,723.8555,5637.632,1541.2038095238095,890.7950000000001,2.8,101.4,60.6,1.7261904761904763,1.0325,0.14761904761904762,10500.9505,18.985,119.6952380952381,83.44,86.89,99.1,100.87,0.08858333333333324,0.7835000000000005,-1.0402500000000003,754.2703759398496,622.6754201572654,690.2566666666667,699.1744506790826,1558.6672727272728,489.80288954272504,9.204299729834661,13.273993197590428,12.655652264407502,12.978493337249809,12.344936711193908,0.6043333333333321,-0.5897792091699376,7.782961732065771,1.7695168291483236,2814.1694253458963,-3047.561657315443,20.19701832375545,1.1755651008344046,84.6613915192504,1.6310711514012723,21.910883717167856,7.322486300016941,1.0,0.0,381045.69999999995,1162125.4000000001,1567553.5999999999,417125.2121058587,0.5602296622741338,0.05131469860972926,531886.3,1173098.0,1395926.5000000002,520170.9421788511,0.6986276130144823,-0.010916079935972434,0.019846350832265713,0.026162790697674465,0.028185907046476943,0.0029258990518441497,0.004231592951804641,0.005696444507562903,-0.020028527669867846,-0.00019386230667317594,-0.00027482936435530014,-0.010152930402930416,-0.2764999999999991,1.9014523809523807,-0.21627922077922168,-1.006330586080587,-0.6886703296703311,0.7272499999999997,-1.0803690476190484,-1.0,-0.4798507864684336,-0.9533740881298974,0.0893202605216261,0.09130340249084107,0.09130340249084185,0.09130340249084185,0.0594233637781874,0.0594233637781873,0.0594233637781873,0.011537401188477167,-1.5,-0.00100233879051137,-0.008571428571428674,-0.11786321504963526,-0.22064956016193327,0.0006289913528265134,-0.0009645548350755151,1.3988701302394615
