period,gdp,reserve,short_ex_debt,bank_capital,bank_asset,bank_dep,bank_loan,sbank_capital,sbank_asset,nbank_rc,nbank_cd,hcredit,hc1975_lbond,hc1975_sbond,hc1975_loan,hc1975_gov,hc2002_bond,hc2002_loan,hc2002_gov,hc2008_bond,hc2008_loan,hc2008_gov,ldr_hl,cc1975_lbond,cc1975_sbond,cc1975_loan,cc1975_gov,cc2002_bond,cc2002_loan,cc2002_gov,cc2008_bond,cc2008_loan,cc2008_gov,ldr_cp,kb_hp,kb_hp_mt,kb_hp_se,bcs_ap,bcs_ap_mt,bcs_ap_se,uhi_se,uhi_ic,uhi_gg,cd91,ms91,cp91,call,kb10y,ub10y,kb3y,ms1y,cbaa3y,fiaa3y,kospi,kospi2,kosbank,krxbank,er,kossecu,krxsecu,kosins,krxins,kosdaq,gdp_growth,cei,ipi,ffr,us_cds_diff,us_cps_diff,dow,vix,move,epu,epu_tp,esi,nsi,cd_sp,cp_sp,tp_sp_neg,post_kosbank,stockbank,post_kossecu,stocksecu,post_kosins,stockins,bank_gv,secu_gv1,ins_gv1,secu_gv2,ins_gv2,cr_sp,stock_ret,stock_gv,er_gv,res_sdebt,res_sdebt_neg,bank_lev,bank_lev_diff,bank_ldr,bank_ldr_diff,sbank_lev,sbank_lev_diff,nbank_ratio,nbank_ratio_diff,hc1975,hc2002,hc2008,hc2,hc2_gdp,hc_gdp_diff,cc1975,cc2002,cc2008,cc,cc_gdp,cc_gdp_diff,kb_hp_pchg,kb_hp_mt_pchg,kb_hp_se_pchg,bcs_ap_pchg,bcs_ap_mt_pchg,bcs_ap_se_pchg,uhi_se_pchg,uhi_ic_pchg,uhi_gg_pchg,cd_sp_diff,cp_sp_diff,sr_sp,sr_sp_diff,tp_sp_neg_diff,cb_kb_diff,fi_kb,fi_kb_diff,stock_cmax,kosdaq_cmax,dow_cmax,bank_mv,secu_mv1,secu_mv2,secu_mv,ins_mv1,ins_mv2,ins_mv,er_mv,gdp_growth_neg,cei_growth_neg,ipi_growth_neg,epu_pchg,epu_tp_pchg,esi_pchg_neg,nsi_pchg_neg
2006-01,245939.4,216932905.0,76184.0,52150062.0,776277033.0,545065.9,617446.1,2068794.0,42341614.0,750727.1,260885.9,550330.8,0.0,0.0,0.0,0.0,0.0,608096.4,693.9,0.0,1483607.4,55277.1,1.3,0.0,0.0,0.0,0.0,180830.6,419933.8,3097.9,275778.0,1058677.7,41207.4,1.7,53.9638399073264,50.480012975196,49.3361116174335,100.0,100.0,100.0,346.0,1552.0,7415.0,4.1519047619047615,4.031904761904762,4.344285714285714,3.7409523809523813,5.578095238095238,4.401759090909091,5.021428571428571,4.596190476190476,5.4661904761904765,5.701904761904761,1379.3238095238096,177.30285714285714,337.01428571428573,969.4095238095238,987.0285714285714,2871.0742857142855,930.1747619047618,11788.268095238096,1539.029761904762,708.2661904761904,1.6,99.8,70.8,4.290454545454545,0.8927272727272727,0.1825,10872.482,12.036,69.06954545454545,79.18,21.52,112.2,112.45,0.11999999999999922,0.603333333333333,-0.42523809523809497,720.0931818181817,1012.6332112778815,686.5495346320347,949.2295592469387,1557.141409090909,1024.1760682059303,6.596148276510258,8.887563828890183,12.806613427494703,8.464846630049779,12.39810441222075,0.44476190476190514,-0.5269001646254967,4.544230737695208,1.8443789828558024,2847.48641447023,-2847.48641447023,14.885447940598805,-3.2495535955945236,113.27916495968651,7.4130938417988546,20.46681013189327,-3.498588150318497,1.0,0.0,0.0,608790.3,1538884.5,617267.2891590236,0.6144396130695531,0.031981702677119084,0.0,603862.3,1367764.6999999997,617340.3068381946,0.6108619316670789,-0.008123168372470846,0.0017276355529689535,0.0024315311218692237,0.004087393466172928,0.002848782258804805,0.004010773274595536,0.005565000343334958,-0.06927297668038412,0.07111793297518543,-0.009680052870971512,0.02333333333333254,0.24904761904761896,1.1763361471861469,0.9611075757575751,-0.2538095238095237,0.0076190476190483025,0.68047619047619,-0.5866666666666669,-1.0,-0.98346773028904,-1.0,0.04700584567949404,0.08622607424028497,0.0862260742402857,0.0862260742402857,0.07974447701356975,0.07974447701356972,0.07974447701356972,0.01894734969345405,-1.6,-0.004375631100639321,-0.007633587786259444,0.013337455284193611,-0.1236796363150151,-0.006919374247894128,-0.01969455746211457
2006-02,245939.4,215949925.0,76184.0,52924206.0,795027037.0,553445.2,623634.3,2096340.0,43378060.0,762071.9,263637.9,550330.8,0.0,0.0,0.0,0.0,0.0,608096.4,693.9,0.0,1483607.4,55277.1,1.4,0.0,0.0,0.0,0.0,180830.6,419933.8,3097.9,275778.0,1058677.7,41207.4,1.7,54.2082646393738,50.825124134602,49.7189191827705,100.8031300232821,101.0982499619861,101.3209921265193,346.0,1442.0,6588.0,4.2509999999999994,4.1725,4.4055,3.9090000000000003,5.281499999999999,4.562715,4.8675,4.553,5.246,5.507,1341.722,173.54000000000002,341.274,957.4855,970.22,2489.9849999999997,810.4505,10841.288499999999,1539.029761904762,656.8405,1.6,99.7,70.5,4.49,0.8779999999999999,0.14,10971.186315789475,12.471052631578948,65.197,72.69,17.34,112.4,100.78,0.07849999999999913,0.4964999999999997,-0.3144999999999998,720.0931818181817,1025.4324555209757,686.5495346320347,823.2344860744222,1557.141409090909,941.9015703164582,6.369551957642856,8.831552627496476,10.220881819586767,8.415690181173566,10.254173753553625,0.3785000000000007,-0.3911376648026088,4.353285749792051,2.251387258508604,2834.583705239945,-2834.583705239945,15.021992715393784,-2.967687789115642,112.6822131622065,7.970111939617354,20.692282740395164,-3.5368652950609736,1.0,0.0,0.0,608790.3,1538884.5,617267.2891590236,0.614586315453047,0.03375546355778658,0.0,603862.3,1367764.6999999997,617340.3068381946,0.6128385563201687,-0.005397999576658874,0.0032581726993916593,0.0046968638394320195,0.0060554589716090845,0.002848782258804805,0.004010773274595536,0.005565000343334958,-0.06705969049373617,0.0007165034631000378,-0.03921645599434731,-0.035617647058824975,0.028852941176470193,0.7187849999999996,0.00015999999999927184,0.030794117647058528,-0.0897352941176468,0.6395,-0.518735294117648,-0.9787772334665465,-0.9120602456861647,-1.0,0.05192463370894941,0.13400025080457728,0.1340002508045778,0.1340002508045778,0.10368136164963503,0.10368136164963498,0.10368136164963498,0.019062512364824282,-1.6,-0.00201072386058998,0.0014204545454544748,0.002048376552625797,0.045010680500457756,-0.0047804003585301125,0.048603481177355023
2006-03,245939.4,217344329.0,76184.0,52317974.0,809070884.0,548811.4,628647.7,2680601.0,44215428.0,774291.3,265956.9,550330.8,0.0,0.0,0.0,0.0,0.0,608096.4,693.9,0.0,1483607.4,55277.1,1.2,0.0,0.0,0.0,0.0,180830.6,419933.8,3097.9,275778.0,1058677.7,41207.4,1.5,54.5557799868681,51.3230255202418,50.314354984609,101.2391808839664,102.0937460218035,102.9892987946232,380.0,1442.0,5869.0,4.269090909090909,4.178181818181819,4.400454545454545,3.972272727272727,5.42,4.718769565217391,4.925909090909091,4.5604545454545455,5.210909090909091,5.450909090909091,1331.72,172.23136363636365,340.8222727272727,969.5695454545454,975.0909090909091,2453.0377272727274,806.3900000000001,11425.052727272727,1539.029761904762,657.5,1.6,99.9,71.0,4.593478260869565,0.9195652173913043,0.1943478260869565,11144.45,11.69391304347826,64.79434782608696,64.23,47.78,112.2,99.74,0.09090909090908994,0.4281818181818182,-0.36545454545454525,720.0931818181817,1024.0751420236143,686.5495346320347,811.0190433807965,1557.141409090909,992.6195677540097,6.079695247203236,8.777007448419711,8.980745748835927,8.367984000348637,9.126505156610193,0.28500000000000014,-0.3475841278763039,4.309620983665119,1.947152302572067,2852.886813504148,-2852.886813504148,15.46449187806852,-3.263240360091709,114.54712857641076,8.274300162802518,16.494595055362584,-8.401036846638831,1.0,0.0,0.0,608790.3,1538884.5,617267.2891590236,0.6149086154744218,0.035402776973247785,0.0,603862.3,1367764.6999999997,617340.3068381946,0.6149813541417589,-0.0028232110574013536,0.004756547828168811,0.007166676397954541,0.008673689079576441,0.002848782258804805,0.004010773274595536,0.005565000343334958,-0.15323854660347558,0.058711217183770925,-0.18806945863125635,-0.020909090909091432,-0.04181818181818153,0.7012304347826088,0.42229011857707555,-0.13954545454545375,-0.1440909090909086,0.5250000000000004,-0.5,-0.9713964366495952,-0.9129759987982673,-1.0,0.05195669927313278,0.13524639657071333,0.13524639657071388,0.13524639657071388,0.08596973636115067,0.08596973636115063,0.08596973636115063,0.018586031086528808,-1.6,-0.0013377926421402897,-0.006638217164532945,-0.06010786360473208,0.26500219010074444,-0.0014867677668746193,0.04886795319860204
2006-04,256657.9,222890019.0,96732.3,53709614.0,803126592.0,551235.9,638214.3,2174108.0,45555005.0,779932.6,269859.3,569379.0,0.0,0.0,0.0,0.0,0.0,627336.5,699.6,0.0,1483607.4,55277.1,1.2,0.0,0.0,0.0,0.0,190048.8,437309.4,3186.5,275778.0,1058677.7,41207.4,1.6,55.0384920987639,52.0462428245693,51.0935461508347,101.9192689596763,103.4543666513717,104.6632546135941,367.0,1608.0,5381.0,4.3345,4.2425,4.434,3.967,5.4505,4.985205,4.9515,4.6075,5.210500000000001,5.4265,1415.9209999999998,183.536,367.93449999999996,1063.1305,954.4350000000001,2688.9900000000002,900.18,12233.2145,1539.029761904762,693.7125,0.7,99.9,71.7,4.7695,0.9414999999999999,0.17578947368421052,11234.675263157895,11.84736842105263,67.9525,79.76,23.07,111.8,98.73,0.09200000000000053,0.4670000000000001,-0.3440000000000003,720.0931818181817,1105.539765132657,686.5495346320347,889.0291711433044,1557.141409090909,1062.8334397307174,5.820323304988098,8.723896629776664,8.584900624033667,8.32169170036258,8.760746743078093,0.25900000000000034,-0.4820027621634888,4.136548620026521,1.7769385209265076,2304.1943487335666,-2304.1943487335666,14.953125375281974,-3.09530508290943,115.77879815157178,9.635247919170723,20.95342319700769,-3.7896304428144703,1.0,0.0,0.0,628036.1,1538884.5,636781.073780258,0.6187914652914656,0.03389592814819187,0.0,630544.7,1367764.6999999997,644618.2491823008,0.6214212141886681,0.0032746073576847,0.006603983051324036,0.010261735595741284,0.011765694316591802,0.006354304977707725,0.011393330619309472,0.015324012209638083,0.019589552238805874,0.012623985572587815,-0.10235507246376807,-0.013499999999999623,0.0519999999999996,0.46529500000000024,0.10041404761904804,-0.1800000000000006,-0.13450000000000006,0.47499999999999964,-0.3910000000000009,-1.0,-0.9632591065647802,-1.0,0.05365874427227425,0.13504142601536567,0.13504142601536626,0.13504142601536626,0.08509825668235962,0.08509825668235957,0.08509825668235957,0.014178564281713553,-0.7,-0.00033400133600536286,-0.00423928403203,0.002683942619157831,0.017890120036934354,0.001187648456057011,0.043838067546410286
2006-05,256657.9,224689153.0,96732.3,54103468.0,815624149.0,557260.7,645478.6,2273163.0,46471091.0,791544.6,274515.5,569379.0,0.0,0.0,0.0,0.0,0.0,627336.5,699.6,0.0,1483607.4,55277.1,1.3,0.0,0.0,0.0,0.0,190048.8,437309.4,3186.5,275778.0,1058677.7,41207.4,1.7,55.6003179574787,52.9296873438922,51.8420804273491,102.7132884950204,104.9168374872496,105.7632759485894,367.0,1383.0,6153.0,4.36,4.2305,4.45,3.9615,5.2025,5.099717391304347,4.775,4.5729999999999995,5.0375,5.2075000000000005,1388.8345,180.25050000000002,361.6485,1068.1385,941.4,2521.704,841.3415000000001,12755.9705,1539.029761904762,663.351,0.7,100.0,72.0,4.934347826086956,0.9304347826086956,0.12272727272727274,11333.878181818181,14.454545454545455,66.71304347826086,70.84,41.91,111.1,92.8,0.12950000000000017,0.48850000000000016,-0.20200000000000085,720.0931818181817,1086.6521018022984,686.5495346320347,833.7213663824541,1557.141409090909,1108.250983714751,6.088830310547955,8.672188931037654,7.07814570969573,8.276777510402239,7.473111243977361,0.2624999999999993,-0.47908922908709894,4.280759543777861,2.0227802074325547,2322.7934516185387,-2322.7934516185387,15.075265581866212,-2.526591306786994,115.83063366930415,9.036237185824689,20.44336063889831,-4.184951913191291,1.0,0.0,0.0,628036.1,1538884.5,636781.073780258,0.6227715127228913,0.0324757300305224,0.0,630544.7,1367764.6999999997,644618.2491823008,0.6279486288304968,0.009427835297903697,0.008498362393751568,0.013648766180464067,0.014048871273200092,0.006284210236617849,0.012452740324224054,0.014377553956543165,0.01921317474839901,-0.013134461264470043,-0.024386141944164108,0.060928571428571665,0.16040476190476172,0.10278260869565248,-0.18923687182382665,-0.08485714285714341,-0.10273809523809518,0.4325000000000001,-0.4275000000000002,-0.9820988797838027,-0.9211004437700827,-1.0,0.04776654820340734,0.13802251451778624,0.13802251451778683,0.13802251451778683,0.08484158357344915,0.0848415835734491,0.0848415835734491,0.013292338196247339,-0.7,-0.0010016694490819766,-0.007035647279549639,-0.008537936127007484,0.2786030162149902,0.003864447086801337,0.026666666666666727
2006-06,256657.9,224357276.0,96732.3,54910257.0,840108848.0,572956.7,652960.9,2831268.0,46412657.0,795856.7,275050.6,569379.0,0.0,0.0,0.0,0.0,0.0,627336.5,699.6,0.0,1483607.4,55277.1,1.0,0.0,0.0,0.0,0.0,190048.8,437309.4,3186.5,275778.0,1058677.7,41207.4,1.2,55.865867471134,53.390074945935,52.2062844358568,103.2377904964936,105.7400217149506,106.4527331740283,369.0,1391.0,7583.0,4.467619047619048,4.416190476190476,4.575714285714286,4.154285714285715,5.247142857142857,5.099122727272728,4.892857142857143,4.703333333333333,5.1590476190476195,5.257619047619047,1249.1904761904761,161.5542857142857,320.2657142857143,952.2038095238095,955.1619047619048,2126.3799999999997,707.3623809523809,11770.479523809525,1539.029761904762,576.7114285714285,0.7,99.8,70.5,4.997727272727273,0.9268181818181819,0.2545454545454545,10997.965454545454,16.918636363636363,66.23181818181818,79.49,23.33,110.5,89.91,0.05142857142857249,0.4214285714285708,-0.1895238095238101,720.0931818181817,962.3084612926249,686.5495346320347,703.0200368672622,1557.141409090909,1022.6305800139818,5.874693787276599,8.621853535160753,6.214874654688957,8.23320627178307,6.513277647114496,0.2661904761904763,-0.2601078102378416,4.265039975826606,1.8184041031423095,2319.362570723533,-2319.362570723533,15.299670660802043,-1.788799960832666,113.96339374336665,8.298360241458255,16.39288721519828,-14.164167416479195,1.0,0.0,0.0,628036.1,1538884.5,636781.073780258,0.6268470677698376,0.031140824917739285,0.0,630544.7,1367764.6999999997,644618.2491823008,0.6345619805124604,0.015635370526480674,0.007930571357839256,0.013224972723490769,0.01234538126500584,0.006534142786066566,0.011744564696475335,0.011050604516411155,-0.009874326750448748,-0.011504624407850161,0.09848876630466008,0.001428571428572667,0.08190476190476126,0.14802012987012958,-0.3221692640692648,-0.040476190476190776,-0.06380952380952376,0.3647619047619042,-0.456666666666667,-0.8802321381869808,-0.8007964905222441,-0.9703620665509182,0.06253344002841217,0.10433866853541279,0.10433866853541363,0.10433866853541363,0.06676525447328796,0.06676525447328796,0.06676525447328796,0.01842085313116414,-0.7,0.0003335557038026682,0.0023288309268747476,0.07103290974258702,-0.21683221000354713,0.005073112503730326,0.03374875545026945
2006-07,265452.0,225715888.0,110459.5,55898377.0,834281709.0,565138.4,657414.5,3099467.0,47021756.0,801862.4,278470.1,582452.4,0.0,0.0,0.0,0.0,0.0,641599.1,726.0,0.0,1483607.4,55277.1,1.0,0.0,0.0,0.0,0.0,194464.7,457131.9,3600.5,275778.0,1058677.7,41207.4,1.5,55.9858050397239,53.6136648379206,52.3831731742688,103.292318679896,106.180771364448,106.5846608933461,399.0,1343.0,7406.0,4.6259999999999994,4.522,4.75,4.214,5.16,5.081780952380952,4.89,4.808999999999999,5.1525,5.220000000000001,1277.9950000000001,165.595,339.415,1002.8645,950.15,2146.802,728.6135,11486.721,1539.029761904762,563.4465,1.6,99.1,69.2,5.25,0.9509523809523809,0.12050000000000001,11032.526,15.325999999999999,65.78571428571429,80.56,48.57,109.9,87.76,0.1039999999999992,0.5359999999999996,-0.0810000000000004,720.0931818181817,1019.8466829897736,686.5495346320347,709.771922792122,1557.141409090909,997.9773665913456,6.460379814494136,8.572860050660706,6.256729225742158,8.190943438629533,6.346783695977979,0.2625000000000002,-0.20712850899840074,4.757505070634349,1.811723062150279,2043.4266676926838,-2043.4266676926838,14.924971954015767,-1.5191535099726892,116.32805344673092,8.061852620680284,15.170916806018584,-5.797259580687866,1.0,0.0,0.0,642325.1,1538884.5,651269.0383466994,0.6290813741359718,0.03055664263650948,0.0,655197.1000000001,1367764.6999999997,669820.8825977301,0.6402531328323892,0.022574125258904454,0.0056894073789863775,0.00989746512971057,0.008312563736032619,0.004459830994953062,0.008679742997619755,0.006063527973075189,0.029011786038077858,-0.060474669100867295,0.1059266621331798,0.002571428571428225,0.1602857142857137,0.07821904761904808,-0.6547238095238095,0.2875714285714279,-0.061785714285714555,0.33000000000000096,-0.4380952380952374,-0.9022480603260395,-0.7823773857138979,-0.9734113798486372,0.06839488861664188,0.09412418765165613,0.09412418765165706,0.09412418765165706,0.06737617834718763,0.06737617834718763,0.06737617834718763,0.01383908139836346,-1.6,0.002669336002669276,0.011671335200746702,0.003476900343343692,0.2887555203261236,0.005698860227954294,0.03897811256395689
2006-08,265452.0,227024881.0,110459.5,56975372.0,848939760.0,564389.9,662591.0,2933544.0,47825015.0,810216.5,282781.2,582452.4,0.0,0.0,0.0,0.0,0.0,641599.1,726.0,0.0,1483607.4,55277.1,1.2,0.0,0.0,0.0,0.0,194464.7,457131.9,3600.5,275778.0,1058677.7,41207.4,1.5,56.12134809743,53.8676485091064,52.5783643571562,104.0312750052751,107.3820656196105,107.5742282133987,377.0,1283.0,7937.0,4.676818181818182,4.572272727272727,4.804090909090909,4.408181818181818,4.9368181818181816,4.8695956521739125,4.7731818181818175,4.745454545454546,5.0227272727272725,5.070909090909091,1316.0845454545454,171.0759090909091,343.2281818181818,1003.9,960.7181818181817,2319.970909090909,790.2313636363637,11675.612727272728,1539.029761904762,553.3595454545455,1.6,99.0,72.7,5.246086956521739,0.9360869565217392,0.04217391304347826,11257.353913043478,13.351739130434783,59.93478260869565,72.77,35.71,109.4,91.99,0.1045454545454545,0.39590909090909054,-0.02772727272727149,720.0931818181817,1031.3042226651255,686.5495346320347,767.0247246682469,1557.141409090909,1014.3884615029855,6.797534961899563,8.525178513590953,5.567764116207779,8.149955079615278,5.6072532667117585,0.24954545454545496,-0.19444793953227602,4.807845851195148,1.752521095435713,2055.277101562111,-2055.277101562111,14.90011789655362,-1.4819410401628268,117.39951405934089,8.107487164763995,16.302811548079728,-5.4780635218928495,1.0,0.0,0.0,642325.1,1538884.5,651269.0383466994,0.6311921198310787,0.030061252363964175,0.0,655197.1000000001,1367764.6999999997,669820.8825977301,0.6458043907451652,0.029573302449326544,0.003111519537594587,0.005864697468559887,0.00470674864572862,0.004261971379758256,0.007780730236973232,0.005680515868171199,0.008810572687224738,-0.024289531212047577,0.0843817992621323,-0.010454545454545272,0.044545454545454444,0.067222529644269,-0.7621221343873517,0.43636363636363784,-0.06181818181818066,0.29772727272727373,-0.3136363636363626,-0.9321109160650178,-0.7683710778797245,-0.9932481832302148,0.06835846379829956,0.09396160766178956,0.09396160766179046,0.09396160766179046,0.05552995271139071,0.05552995271139072,0.05552995271139072,0.014219150247186285,-1.6,0.0033456005352960894,-0.003306565895134339,0.00835895881155535,-0.054476759511466355,0.00512820512820511,0.0029947868525159738
2006-09,265452.0,228224315.0,110459.5,57778482.0,866582182.0,578419.8,672121.2,3068144.0,48294901.0,824034.0,289899.7,582452.4,0.0,0.0,0.0,0.0,0.0,641599.1,726.0,0.0,1483607.4,55277.1,0.9,0.0,0.0,0.0,0.0,194464.7,457131.9,3600.5,275778.0,1058677.7,41207.4,1.3,56.3920373777045,54.3207408681575,52.9841670027429,104.9786082496963,109.3033181564302,109.1762646754331,87.0,1272.0,6442.0,4.636190476190476,4.541428571428572,4.7247619047619045,4.4714285714285715,4.8880952380952385,4.711195238095239,4.688571428571429,4.666190476190476,4.920952380952381,4.955714285714286,1356.5261904761905,176.06619047619046,336.2661904761905,978.4990476190476,953.6761904761905,2393.055238095238,813.64,12473.310000000001,1539.029761904762,597.942380952381,1.6,99.4,73.0,5.252380952380952,0.9233333333333333,-0.0045000000000000005,11533.599,12.1845,59.42380952380953,67.07,15.84,109.2,101.6,0.0947619047619046,0.25333333333333297,-0.022380952380952834,720.0931818181817,1010.3853953383035,686.5495346320347,791.18773770968,1557.141409090909,1083.693167656592,6.442345999468029,8.478779389418268,4.66574802231944,8.11020788151764,4.82610197977811,0.2323809523809528,-0.15841702126275248,4.589965834447044,1.7566677932369335,2066.1356877407557,-2066.1356877407557,14.998354958512063,-1.4103889978692798,116.1995491855569,8.792892521653698,15.740754345298004,-4.848540824730861,1.0,0.0,0.0,642325.1,1538884.5,651269.0383466994,0.6331812211110118,0.029652991151646768,0.0,655197.1000000001,1367764.6999999997,669820.8825977301,0.6512178215097485,0.03663144730051904,0.0031324667774923487,0.005785155036566625,0.00494937549651886,0.005605390244475483,0.011159613340131491,0.008494799664560126,-0.24628820960698694,-0.029624097585262743,-0.0497688214254558,0.011428571428571122,-0.2942857142857145,0.17689999999999984,-0.7873396103896102,0.32238095238095177,-0.09809523809523757,0.2671428571428578,-0.317619047619047,-0.9593005757790867,-0.8302768706826069,-1.0,0.06903083449708795,0.09517335066799433,0.09517335066799522,0.09517335066799522,0.05788577016551281,0.057885770165512815,0.057885770165512815,0.013968734224676692,-1.6,0.0013427324605571611,-0.011770244821092124,-0.053345932480027725,-0.06960319672892856,0.003941782898726487,-0.0433508863012686
2006-10,277613.9,229461022.0,115649.2,58485560.0,862928862.0,572534.7,680074.3,2969200.0,48168475.0,838558.7,296256.4,607133.2,0.0,0.0,0.0,0.0,0.0,669627.1,728.6,0.0,1483607.4,55277.1,1.1,0.0,0.0,0.0,0.0,201948.1,467455.9,3924.1,275778.0,1058677.7,41207.4,1.5,57.1508041164871,55.5588303549614,54.0181691849925,107.8543618499729,114.200749228745,113.8233252940047,508.0,954.0,4535.0,4.5736842105263165,4.531578947368421,4.693157894736842,4.475789473684211,4.79421052631579,4.717672727272727,4.621052631578947,4.621052631578947,4.84578947368421,4.8589473684210525,1354.0378947368422,175.98947368421054,337.7557894736842,994.0710526315788,954.2263157894737,2314.9752631578945,794.3789473684211,12453.035263157895,1539.029761904762,577.5015789473684,0.8,100.3,74.9,5.247272727272727,0.9168181818181819,-0.013333333333333334,11963.115454545454,11.306363636363637,60.65,63.46,23.57,109.1,98.27,0.042105263157895756,0.21736842105263143,-0.0,720.0931818181817,1014.8612216764997,686.5495346320347,765.3730729465398,1557.141409090909,1081.9316790227151,6.174459580087483,8.433633574770711,6.139872816702201,8.071669145256388,6.100126672858129,0.2247368421052629,-0.13702095808283987,4.544043408683559,1.7663589399585096,1984.1124884564701,-1984.1124884564701,14.75456269889525,-1.4126380868019055,118.78307113961827,9.176534274428008,16.22271150478243,-5.333542533708215,1.0,0.0,0.0,670355.7,1538884.5,679689.9453084249,0.6396376982884265,0.03237721205956767,0.0,673328.1,1367764.6999999997,688356.560521792,0.6544212549640093,0.04162172569355438,0.006913974323576655,0.01202188394007564,0.010351633275154981,0.014607784196886131,0.024839946016662395,0.022387495810415547,0.1263035921205098,-0.09979476654694708,-0.13178792747303192,-0.1613947368421047,-0.4271315789473684,0.0765377990430629,-0.8390764866712228,0.39449999999999896,-0.21076315789473732,0.23789473684210538,-0.412105263157895,-0.9588825826225402,-0.801893659082966,-1.0,0.057526911187770466,0.08281647854218409,0.08281647854218514,0.08281647854218514,0.05141347275349147,0.051413472753491486,0.051413472753491486,0.011004810374190632,-0.8,-0.004033613445378226,-0.02652396463471418,-0.0775862068965516,-0.24970035956851766,0.002435312024353098,-0.03735560689532602
2006-11,277613.9,234256939.0,115649.2,59369782.0,872248729.0,578476.3,692188.3,3058733.0,49509215.0,847496.1,301011.2,607133.2,0.0,0.0,0.0,0.0,0.0,669627.1,728.6,0.0,1483607.4,55277.1,0.9,0.0,0.0,0.0,0.0,201948.1,467455.9,3924.1,275778.0,1058677.7,41207.4,1.4,58.9253051429634,58.5790902272694,56.6041673227136,111.3835807706697,120.508369435766,119.9021612378226,506.0,466.0,3631.0,4.6036363636363635,4.55,4.694090909090909,4.473636363636364,4.905454545454545,4.589245454545455,4.724545454545455,4.696363636363636,4.924090909090909,4.949545454545454,1403.925909090909,181.71136363636364,332.6513636363636,1009.4572727272728,936.2227272727273,2461.1804545454547,843.9054545454545,12808.843636363636,1539.029761904762,607.5672727272727,0.8,100.8,74.6,5.251363636363636,0.8954545454545454,-0.008095238095238096,12185.154285714285,10.817619047619049,63.945454545454545,62.52,41.7,109.2,99.11,0.053636363636363704,0.22045454545454568,-0.028181818181818308,720.0931818181817,999.5238566255775,686.5495346320347,813.711177631247,1557.141409090909,1112.8446526470432,5.925565315279336,8.389712399040912,5.120950259792085,8.034306787532747,5.264013601850802,0.19954545454545425,-0.12022163337281833,4.33973527092572,1.77953931688654,2025.5820100787555,-2025.5820100787555,14.691796055441133,-1.3169320268758486,119.6571579509826,9.942896300274896,16.186183952636597,-5.779001560453647,1.0,0.0,0.0,670355.7,1538884.5,679689.9453084249,0.6461260391624619,0.035218169905783636,0.0,673328.1,1367764.6999999997,688356.560521792,0.6576713654815358,0.046716119469371264,0.01652651070495481,0.02877265168756815,0.025227379951405338,0.023203330381941667,0.039670153889361126,0.037292526952650284,0.13271604938271597,-0.23282986605870615,-0.2276620492756689,-0.16727272727272702,-0.36499999999999977,0.31620909090909066,-0.8418818181818182,0.5081818181818178,-0.2613636363636367,0.22499999999999964,-0.4795454545454554,-0.9900584279725158,-0.8436415781829977,-1.0,0.05750264147767553,0.08627584105398535,0.08627584105398634,0.08627584105398634,0.049576771542661144,0.04957677154266115,0.04957677154266115,0.012414512300095718,-0.8,-0.006026113157013624,-0.008612873980054392,-0.05041810132808666,0.07973908413205555,0.0006103143118705301,-0.024395258000411202
2006-12,277613.9,238956116.0,115649.2,59630478.0,873797057.0,592720.5,699430.3,3291133.0,50802267.0,853969.9,301911.0,607133.2,0.0,0.0,0.0,0.0,0.0,669627.1,728.6,0.0,1483607.4,55277.1,0.7,0.0,0.0,0.0,0.0,201948.1,467455.9,3924.1,275778.0,1058677.7,41207.4,1.0,60.0236401829915,60.4571371955542,58.282034613055,112.8197245313058,124.1582940293713,124.103858246734,529.0,426.0,3769.0,4.755,4.6225000000000005,4.8385,4.4905,4.954,4.559785714285714,4.8185,4.840999999999999,5.054,5.0695,1419.614,183.40105263157895,335.315,1026.078,925.75,2555.5105,860.4620000000001,13252.855,1539.029761904762,608.4385,0.8,100.9,73.2,5.2371428571428575,0.8861904761904762,0.0005000000000000001,12377.6185,10.9645,66.9047619047619,63.37,18.37,109.5,98.09,0.1324999999999994,0.34799999999999986,0.022499999999999076,720.0931818181817,1007.5273352878214,686.5495346320347,844.8984122897486,1557.141409090909,1151.4207868996684,5.74492196561311,8.346987625827943,5.529858292582324,7.998089340409238,5.387700354274632,0.23550000000000004,-0.0588976333102329,4.330202111003691,2.0293129170786335,2066.2150365069538,-2066.2150365069538,14.65353098460824,-0.5325403074536137,118.00339283017883,8.75388540454901,15.436102703840897,-3.7979691322372577,1.0,0.0,0.0,670355.7,1538884.5,679689.9453084249,0.6526454901591635,0.038173603997509575,0.0,673328.1,1367764.6999999997,688356.560521792,0.6609672659526574,0.051912506055103114,0.021056658148749685,0.03642671902153216,0.03238176659629999,0.024184811850476384,0.04318150823330025,0.043533150585393754,0.4014532243415079,-0.31426448736998513,-0.18298192771084332,-0.015227272727273977,-0.18381818181818232,0.39421428571428585,-0.7464575757575762,0.438863636363636,-0.23040909090909079,0.25099999999999945,-0.46036363636363653,-0.9992647362456355,-0.8448513266080905,-1.0,0.028424575256434464,0.04014262209067655,0.040142622090678606,0.040142622090678606,0.031775578274679146,0.031775578274679105,0.031775578274679105,0.010266002965381634,-0.8,-0.004991680532445919,-0.0008988764044943753,-0.01916601916601912,0.031192208112439834,-0.0009160305343511865,0.011739915713425697
